set_num,name,year,theme,subtheme,pieces,minifigs,usretailprice,rating,reviewcount,agemin,agemax,outside_brand,baby,education,broad_theme
7003-1,Baby Dimetrodon,2001,Dinosaurs,,20,NA,3,4.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
7106-1,Droid Escape,2001,Star Wars,Episode IV,45,2,6,4.42105263157895,19,NA,,TRUE,FALSE,FALSE,Outside brand
7126-1,Battle Droid Carrier,2001,Star Wars,Episode I,133,7,10,4.77777777777778,18,NA,,TRUE,FALSE,FALSE,Outside brand
7127-1,Imperial AT-ST,2001,Star Wars,Episode VI,107,1,10,3.58823529411765,17,NA,,TRUE,FALSE,FALSE,Outside brand
7146-1,TIE Fighter,2001,Star Wars,Episode IV,171,2,20,4.26666666666667,15,NA,,TRUE,FALSE,FALSE,Outside brand
7166-1,Imperial Shuttle,2001,Star Wars,Episode VI,238,4,35,4.33333333333333,18,NA,,TRUE,FALSE,FALSE,Outside brand
7186-1,Watto's Junkyard,2001,Star Wars,Episode I,443,2,50,4.2,5,NA,,TRUE,FALSE,FALSE,Outside brand
7300-1,Double Hover,2001,Space,Life On Mars,21,1,3,4,4,NA,,FALSE,FALSE,FALSE,Other
7301-1,Rover,2001,Space,Life On Mars,28,1,3,3.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
7302-1,Worker Robot,2001,Space,Life On Mars,30,1,3,3.4,5,NA,,FALSE,FALSE,FALSE,Other
7310-1,Mono Jet,2001,Space,Life On Mars,33,1,4,4,12,NA,,FALSE,FALSE,FALSE,Other
7311-1,Red Planet Cruiser,2001,Space,Life On Mars,73,1,7,4.125,8,NA,,FALSE,FALSE,FALSE,Other
7313-1,Red Planet Protector,2001,Space,Life On Mars,194,1,20,4.42857142857143,7,NA,,FALSE,FALSE,FALSE,Other
7315-1,Solar Explorer,2001,Space,Life On Mars,242,3,35,4.6,5,NA,,FALSE,FALSE,FALSE,Other
7316-1,Excavation Searcher,2001,Space,Life On Mars,471,3,50,4,4,NA,,FALSE,FALSE,FALSE,Other
7317-1,Aero Tube Hanger,2001,Space,Life On Mars,706,5,90,4.5,12,NA,,FALSE,FALSE,FALSE,Other
8008-1,Stormtrooper,2001,Star Wars,Technic,361,NA,35,4.66666666666667,3,NA,,TRUE,FALSE,FALSE,Outside brand
8240-1,Slammer Stunt Bike,2001,Technic,Speed Slammers,152,NA,15,0,0,NA,,FALSE,FALSE,FALSE,Other
8241-1,Battle Cars,2001,Technic,Speed Slammers,115,NA,9,2.25,4,NA,,FALSE,FALSE,FALSE,Other
8242-1,Slammer Turbo,2001,Technic,Speed Slammers,253,NA,20,3.25,4,NA,,FALSE,FALSE,FALSE,Other
8531-1,Pohatu,2001,Bionicle,Toa Mata,49,NA,7,4.55,20,NA,,FALSE,FALSE,FALSE,Other
8532-1,Onua,2001,Bionicle,Toa Mata,30,NA,7,4.72727272727273,22,NA,,FALSE,FALSE,FALSE,Other
8533-1,Gali,2001,Bionicle,Toa Mata,35,NA,7,4.5,10,NA,,FALSE,FALSE,FALSE,Other
8534-1,Tahu,2001,Bionicle,Toa Mata,33,NA,7,4.78571428571429,28,NA,,FALSE,FALSE,FALSE,Other
8535-1,Lewa,2001,Bionicle,Toa Mata,36,NA,7,4.52380952380952,21,NA,,FALSE,FALSE,FALSE,Other
8536-1,Kopaka,2001,Bionicle,Toa Mata,33,NA,7,4.7,10,NA,,FALSE,FALSE,FALSE,Other
8537-1,Nui-Rama,2001,Bionicle,Rahi,146,NA,15,4.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
8539-1,Manas,2001,Bionicle,Rahi,442,NA,90,4.25,4,NA,,FALSE,FALSE,FALSE,Other
8540-1,Vakama,2001,Bionicle,Turaga,28,NA,3,3.875,8,NA,,FALSE,FALSE,FALSE,Other
8541-1,Matau,2001,Bionicle,Turaga,26,NA,3,4.125,8,NA,,FALSE,FALSE,FALSE,Other
8542-1,Onewa,2001,Bionicle,Turaga,30,NA,3,4.25,8,NA,,FALSE,FALSE,FALSE,Other
8543-1,Nokama,2001,Bionicle,Turaga,27,NA,3,3.4,5,NA,,FALSE,FALSE,FALSE,Other
8544-1,Nuju,2001,Bionicle,Turaga,29,NA,3,3.66666666666667,9,NA,,FALSE,FALSE,FALSE,Other
8545-1,Whenua,2001,Bionicle,Turaga,28,NA,3,3.88888888888889,9,NA,,FALSE,FALSE,FALSE,Other
8548-1,Nui-Jaga,2001,Bionicle,Rahi,226,NA,35,5,4,NA,,FALSE,FALSE,FALSE,Other
8549-1,Tarakava,2001,Bionicle,Rahi,411,NA,50,5,6,NA,,FALSE,FALSE,FALSE,Other
9126-1,Dolls Medium Set,2001,Education,,24,4,43.25,0,0,NA,,FALSE,FALSE,TRUE,Educational
9783-1,Infrared Transmitter with USB Cable,2001,Education,,2,NA,30,0,0,NA,,FALSE,FALSE,TRUE,Educational
10000-1,Guarded Inn,2001,Castle,Lion Knights,253,4,25,4.85714285714286,7,NA,,FALSE,FALSE,FALSE,Other
10001-1,Metroliner,2001,Trains,9V,782,11,149,4.5,4,NA,,FALSE,FALSE,FALSE,Other
10002-1,Railroad Club Car,2001,Trains,9V,293,5,37.5,5,2,NA,,FALSE,FALSE,FALSE,Other
10009-1,Assorted Blue Bricks,2001,Bulk Bricks,,62,NA,5,0,0,NA,,FALSE,FALSE,FALSE,Other
10011-1,Assorted Blue Plates,2001,Bulk Bricks,,42,NA,4.99,0,0,NA,,FALSE,FALSE,FALSE,Other
10012-1,Assorted Yellow Plates,2001,Bulk Bricks,,42,NA,5,4,1,NA,,FALSE,FALSE,FALSE,Other
10013-1,Open Freight Wagon,2001,Trains,9V,121,NA,17,3.5,2,NA,,FALSE,FALSE,FALSE,Other
10014-1,Caboose,2001,Trains,9V,170,NA,15,4,3,NA,,FALSE,FALSE,FALSE,Other
10016-1,Tanker,2001,Trains,9V,128,NA,20,3,2,NA,,FALSE,FALSE,FALSE,Other
10017-1,Hopper Wagon,2001,Trains,9V,228,NA,20,5,1,NA,,FALSE,FALSE,FALSE,Other
10018-1,Darth Maul,2001,Star Wars,Ultimate Collector Series,1868,NA,150,4.33333333333333,3,14,,TRUE,FALSE,FALSE,Outside brand
10111-1,Foliferous Tree,2001,Bulk Bricks,,10,NA,6,0,0,NA,,FALSE,FALSE,FALSE,Other
10112-1,Bush,2001,Bulk Bricks,,25,NA,7,3,1,NA,,FALSE,FALSE,FALSE,Other
10115-1,Jumper Bricks,2001,Bulk Bricks,,80,NA,4.99,0,0,4,,FALSE,FALSE,FALSE,Other
1149-1,Air Police,2002,Town,Special,24,NA,3,5,1,NA,,FALSE,FALSE,FALSE,Other
1374-1,Green Goblin,2002,Studios,Spider-Man,58,2,7,3.84615384615385,13,NA,,FALSE,FALSE,FALSE,Other
1376-1,Spider-Man Action Studio,2002,Studios,Spider-Man,248,5,30,3.71428571428571,7,NA,,FALSE,FALSE,FALSE,Other
1380-1,Werewolf Ambush,2002,Studios,,117,3,10,4.33333333333333,12,NA,,FALSE,FALSE,FALSE,Other
1381-1,Vampire's Crypt,2002,Studios,,176,4,20,4.52941176470588,17,NA,,FALSE,FALSE,FALSE,Other
1382-1,Scary Laboratory,2002,Studios,,493,6,50,4.9,10,NA,,FALSE,FALSE,FALSE,Other
1383-1,Curse of the Pharaoh,2002,Studios,,51,2,4,4.91666666666667,12,NA,,FALSE,FALSE,FALSE,Other
3281-1,Naughty Spud,2002,Duplo,Bob the Builder,9,1,5,0,0,NA,,FALSE,TRUE,FALSE,Baby
3282-1,Clock Tower Bob,2002,Duplo,Bob the Builder,49,1,20,4,1,NA,,FALSE,TRUE,FALSE,Baby
3283-1,Dizzy's Birdwatch,2002,Duplo,Bob the Builder,44,1,30,0,0,NA,,FALSE,TRUE,FALSE,Baby
3420-1,Championship Challenge II,2002,Sports,Football,388,12,50,4,2,NA,,FALSE,FALSE,FALSE,Other
3423-1,Freekick Frenzy,2002,Sports,Football,54,2,10,3,1,NA,,FALSE,FALSE,FALSE,Other
3424-1,Target Practice,2002,Sports,Football,37,1,7,4.16666666666667,6,NA,,FALSE,FALSE,FALSE,Other
3739-1,Blacksmith Shop,2002,Castle,My Own Creation,619,2,40,5,9,NA,,FALSE,FALSE,FALSE,Other
3806-1,Gigamesh G60,2002,Spybotics,,244,NA,60,4,1,NA,,FALSE,FALSE,FALSE,Other
3807-1,Snaptrax S45,2002,Spybotics,,202,NA,60,0,0,NA,,FALSE,FALSE,FALSE,Other
3808-1,Shadowstrike S70,2002,Spybotics,,235,NA,60,4,1,NA,,FALSE,FALSE,FALSE,Other
3809-1,Technojaw T55,2002,Spybotics,,260,NA,60,5,1,NA,,FALSE,FALSE,FALSE,Other
4085-1,Brick Bucket Large,2002,Explore,Imagination,90,NA,10,0,0,NA,,FALSE,FALSE,FALSE,Other
4107-1,Build Your Dreams,2002,Creator,,1000,NA,20,3.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
4534-1,LEGO Express,2002,Trains,9V,456,NA,160,4,1,NA,,FALSE,FALSE,FALSE,Other
4535-1,LEGO Express Deluxe,2002,Trains,9V,762,NA,170,5,2,NA,,FALSE,FALSE,FALSE,Other
4582-1,Red Bullet,2002,Racers,Drome Racers,29,NA,4,3.66666666666667,6,6,,FALSE,FALSE,FALSE,Other
4583-1,Maverick Storm,2002,Racers,Drome Racers,38,NA,4,4.25,4,6,,FALSE,FALSE,FALSE,Other
4584-1,Hot Scorcher,2002,Racers,Drome Racers,57,1,10,4.83333333333333,6,7,,FALSE,FALSE,FALSE,Other
4585-1,Nitro Pulverizer,2002,Racers,Drome Racers,60,1,10,4.83333333333333,6,7,,FALSE,FALSE,FALSE,Other
4586-1,Stunt Race Track,2002,Racers,Drome Racers,168,NA,20,0,0,6,,FALSE,FALSE,FALSE,Other
4587-1,Duel Racers,2002,Racers,Drome Racers,195,2,40,0,0,7,,FALSE,FALSE,FALSE,Other
4590-1,Flash Turbo,2002,Racers,Drome Racers,26,NA,4,4,1,6,,FALSE,FALSE,FALSE,Other
4592-1,Red Monster,2002,Racers,Drome Racers,25,NA,4,0,0,6,,FALSE,FALSE,FALSE,Other
4594-1,Maverick Sprinter & Hot Arrow,2002,Racers,Drome Racers,66,NA,7,3.5,4,6,,FALSE,FALSE,FALSE,Other
4595-1,Zero Tornado & Hot Rock,2002,Racers,Drome Racers,71,NA,10,5,1,6,,FALSE,FALSE,FALSE,Other
4596-1,Storming Cobra,2002,Racers,Drome Racers,89,1,9.99,0,0,7,,FALSE,FALSE,FALSE,Other
4612-1,Super Glider,2002,Jack Stone,,7,1,4,1,1,NA,,FALSE,FALSE,FALSE,Other
4613-1,Turbo Chopper,2002,Jack Stone,,13,1,4,0,0,NA,,FALSE,FALSE,FALSE,Other
4614-1,Ultralight Flyer,2002,Jack Stone,,12,1,4,2,1,NA,,FALSE,FALSE,FALSE,Other
4615-1,Red Recon Flyer,2002,Jack Stone,,20,1,4,2,2,NA,,FALSE,FALSE,FALSE,Other
4616-1,Rapid Response Tanker,2002,Jack Stone,,34,1,7,2,2,NA,,FALSE,FALSE,FALSE,Other
4617-1,Dual Turbo Prop,2002,Jack Stone,,28,2,10,3.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
4618-1,Twin Rotor Cargo,2002,Jack Stone,,41,2,20,0,0,NA,,FALSE,FALSE,FALSE,Other
4711-1,Flying Lesson,2002,Harry Potter,Philosopher's Stone,23,2,4,3.75,16,NA,,TRUE,FALSE,FALSE,Outside brand
4712-1,Troll on the Loose,2002,Harry Potter,Philosopher's Stone,71,2,10,3.875,16,NA,,TRUE,FALSE,FALSE,Outside brand
4726-1,Quidditch Practice,2002,Harry Potter,Chamber of Secrets,128,3,13,3.8,10,NA,,TRUE,FALSE,FALSE,Outside brand
4727-1,Aragog in the Dark Forest,2002,Harry Potter,Chamber of Secrets,178,2,20,4,5,NA,,TRUE,FALSE,FALSE,Outside brand
4728-1,Escape from Privet Drive,2002,Harry Potter,Chamber of Secrets,278,3,30,4.57142857142857,14,NA,,TRUE,FALSE,FALSE,Outside brand
4729-1,Dumbledore's Office,2002,Harry Potter,Chamber of Secrets,446,3,50,4.77777777777778,9,NA,,TRUE,FALSE,FALSE,Outside brand
4731-1,Dobby's Release,2002,Harry Potter,Chamber of Secrets,70,2,7,4,11,NA,,TRUE,FALSE,FALSE,Outside brand
4733-1,The Dueling Club,2002,Harry Potter,Chamber of Secrets,129,4,20,4,6,NA,,TRUE,FALSE,FALSE,Outside brand
4735-1,Slytherin,2002,Harry Potter,Chamber of Secrets,90,3,10,3.71428571428571,7,NA,,TRUE,FALSE,FALSE,Outside brand
4788-1,Ogel Mutant Ray,2002,Alpha Team,Mission Deep Sea,68,2,10,5,1,NA,,FALSE,FALSE,FALSE,Other
4790-1,Alpha Team Robot Diver,2002,Alpha Team,Mission Deep Sea,32,1,4,4.25,16,NA,,FALSE,FALSE,FALSE,Other
4791-1,Alpha Team Sub-Surface Scooter,2002,Alpha Team,Mission Deep Sea,42,1,7,4,6,NA,,FALSE,FALSE,FALSE,Other
4792-1,Alpha Team Navigator and ROV,2002,Alpha Team,Mission Deep Sea,111,1,10,4.55555555555556,9,NA,,FALSE,FALSE,FALSE,Other
4794-1,Alpha Team Command Sub,2002,Alpha Team,Mission Deep Sea,189,2,30,3.57142857142857,7,NA,,FALSE,FALSE,FALSE,Other
4795-1,Ogel Underwater Base and AT Sub,2002,Alpha Team,Mission Deep Sea,468,4,50,4.6,5,NA,,FALSE,FALSE,FALSE,Other
4796-1,Ogel Mutant Squid,2002,Alpha Team,Mission Deep Sea,62,1,10,4.5,6,NA,,FALSE,FALSE,FALSE,Other
4797-1,Ogel Mutant Killer Whale,2002,Alpha Team,Mission Deep Sea,57,1,10,4,7,NA,,FALSE,FALSE,FALSE,Other
4798-1,Evil Ogel Attack,2002,Alpha Team,Mission Deep Sea,21,1,3,3.6,5,NA,,FALSE,FALSE,FALSE,Other
4799-1,Ogel Drone Octopus,2002,Alpha Team,Mission Deep Sea,18,1,3,4,3,NA,,FALSE,FALSE,FALSE,Other
5836-1,Beautiful Baby Princess,2002,Belville,,23,1,4,0,0,NA,,FALSE,FALSE,FALSE,Other
5837-1,Flora's Bubbling Bath,2002,Belville,,31,1,7,0,0,NA,,FALSE,FALSE,FALSE,Other
5838-1,The Wicked Madam Frost,2002,Belville,,38,1,10,0,0,NA,,FALSE,FALSE,FALSE,Other
5842-1,Vanilla's Frosty Sleighride,2002,Belville,,36,1,17,0,0,NA,,FALSE,FALSE,FALSE,Other
5843-1,Queen Rose and the Little Prince Charming,2002,Belville,,71,2,27,0,0,NA,,FALSE,FALSE,FALSE,Other
5850-1,The Royal Crystal Palace,2002,Belville,,149,3,50,2,2,NA,,FALSE,FALSE,FALSE,Other
6731-1,Skateboarding Pepper,2002,Island Xtreme Stunts,,11,1,4,4.5,6,NA,,FALSE,FALSE,FALSE,Other
6732-1,Brickster's Trike,2002,Island Xtreme Stunts,,16,1,4,4.2,5,NA,,FALSE,FALSE,FALSE,Other
6733-1,Snap's Cruiser,2002,Island Xtreme Stunts,,19,1,4,3.75,4,NA,,FALSE,FALSE,FALSE,Other
6735-1,Air Chase,2002,Island Xtreme Stunts,,85,2,10,4.33333333333333,6,NA,,FALSE,FALSE,FALSE,Other
6736-1,Beach Lookout,2002,Island Xtreme Stunts,,87,2,13,4.75,8,NA,,FALSE,FALSE,FALSE,Other
6738-1,Skateboard Challenge,2002,Island Xtreme Stunts,,108,3,20,4.8,10,NA,,FALSE,FALSE,FALSE,Other
6762-1,Fort Legoredo,2002,Western,Cowboys,673,10,100,4.88888888888889,9,NA,,FALSE,FALSE,FALSE,Other
6763-1,Rapid River Village,2002,Western,Indians,343,7,70,4.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
6764-1,Sheriff's Lock-Up,2002,Western,Cowboys,171,4,30,5,3,NA,,FALSE,FALSE,FALSE,Other
7103-1,Jedi Duel,2002,Star Wars,Episode II,82,2,10,4.36363636363636,44,NA,,TRUE,FALSE,FALSE,Outside brand
7113-1,Tusken Raider Encounter,2002,Star Wars,Episode II,93,3,10,4.45714285714286,35,NA,,TRUE,FALSE,FALSE,Outside brand
7119-1,Twin-Pod Cloud Car,2002,Star Wars,Episode V,118,1,10,4,22,NA,,TRUE,FALSE,FALSE,Outside brand
7133-1,Bounty Hunter Pursuit,2002,Star Wars,Episode II,259,3,30,4.58823529411765,17,NA,,TRUE,FALSE,FALSE,Outside brand
7139-1,Ewok Attack,2002,Star Wars,Episode VI,121,4,13,4.44444444444444,27,NA,,TRUE,FALSE,FALSE,Outside brand
7143-1,Jedi Starfighter,2002,Star Wars,Episode II,139,1,20,4.53571428571429,28,NA,,TRUE,FALSE,FALSE,Outside brand
7153-1,Jango Fett's Slave I,2002,Star Wars,Episode II,360,2,50,4.625,32,NA,,TRUE,FALSE,FALSE,Outside brand
7163-1,Republic Gunship,2002,Star Wars,Episode II,693,8,90,4.6875,32,NA,,TRUE,FALSE,FALSE,Outside brand
7194-1,Yoda,2002,Star Wars,Ultimate Collector Series,1075,NA,100,3.66666666666667,3,NA,,TRUE,FALSE,FALSE,Outside brand
7200-1,Final Duel I,2002,Star Wars,Episode VI,31,2,7,4.07692307692308,26,NA,,TRUE,FALSE,FALSE,Outside brand
7201-1,Final Duel II,2002,Star Wars,Episode VI,26,3,7,4.24242424242424,33,NA,,TRUE,FALSE,FALSE,Outside brand
7203-1,Jedi Defense I,2002,Star Wars,Episode I,59,3,7,4.53846153846154,26,NA,,TRUE,FALSE,FALSE,Outside brand
7204-1,Jedi Defense II,2002,Star Wars,Episode I,53,3,7,4.38888888888889,18,NA,,TRUE,FALSE,FALSE,Outside brand
8468-1,Power Crusher,2002,Racers,Drome Racers,92,NA,8,3.66666666666667,3,8,,FALSE,FALSE,FALSE,Other
8469-1,Slammer Raptor,2002,Racers,Drome Racers,144,NA,10,5,1,NA,,FALSE,FALSE,FALSE,Other
8470-1,Slammer G-Force,2002,Racers,Drome Racers,148,NA,15,0,0,8,,FALSE,FALSE,FALSE,Other
8471-1,Nitro Burner,2002,Racers,Drome Racers,119,NA,20,3,1,8,,FALSE,FALSE,FALSE,Other
8472-1,Street 'n' Mud Racer,2002,Racers,Drome Racers,347,NA,69.99,0,0,9,,FALSE,FALSE,FALSE,Other
8473-1,Nitro Race Team,2002,Racers,Drome Racers,500,NA,50,0,0,9,,FALSE,FALSE,FALSE,Other
8475-1,RC Race Buggy,2002,Racers,Drome Racers,283,NA,130,4.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
8550-1,Gahlok Va,2002,Bionicle,Bohrok Va,26,NA,2.99,3.6,5,7,,FALSE,FALSE,FALSE,Other
8551-1,Kohrak Va,2002,Bionicle,Bohrok Va,28,NA,3,4.14285714285714,7,NA,,FALSE,FALSE,FALSE,Other
8552-1,Lehvak Va,2002,Bionicle,Bohrok Va,28,NA,3,3.5,6,NA,,FALSE,FALSE,FALSE,Other
8553-1,Pahrak Va,2002,Bionicle,Bohrok Va,27,NA,3,3.75,4,NA,,FALSE,FALSE,FALSE,Other
8554-1,Tahnok Va,2002,Bionicle,Bohrok Va,27,NA,3,3.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
8555-1,Nuhvok Va,2002,Bionicle,Bohrok Va,26,NA,3,3.8,5,NA,,FALSE,FALSE,FALSE,Other
8557-1,Exo-Toa,2002,Bionicle,Warriors,378,NA,35,4.8,5,NA,,FALSE,FALSE,FALSE,Other
8558-1,Cahdok and Gahdok,2002,Bionicle,Warriors,636,NA,60,5,4,NA,,FALSE,FALSE,FALSE,Other
8560-1,Pahrak,2002,Bionicle,Bohrok,41,NA,8,4.2,10,NA,,FALSE,FALSE,FALSE,Other
8561-1,Nuhvok,2002,Bionicle,Bohrok,41,NA,8,4,10,NA,,FALSE,FALSE,FALSE,Other
8562-1,Gahlok,2002,Bionicle,Bohrok,41,NA,8,4,8,NA,,FALSE,FALSE,FALSE,Other
8563-1,Tahnok,2002,Bionicle,Bohrok,41,NA,8,4.14285714285714,7,NA,,FALSE,FALSE,FALSE,Other
8564-1,Lehvak,2002,Bionicle,Bohrok,41,NA,8,4.5,6,NA,,FALSE,FALSE,FALSE,Other
8565-1,Kohrak,2002,Bionicle,Bohrok,41,NA,8,4.27272727272727,11,NA,,FALSE,FALSE,FALSE,Other
8566-1,Onua Nuva,2002,Bionicle,Toa Nuva,41,NA,8,5,8,NA,,FALSE,FALSE,FALSE,Other
8567-1,Lewa Nuva,2002,Bionicle,Toa Nuva,37,NA,8,5,9,NA,,FALSE,FALSE,FALSE,Other
8568-1,Pohatu Nuva,2002,Bionicle,Toa Nuva,40,NA,8,4.83333333333333,6,NA,,FALSE,FALSE,FALSE,Other
8569-1,Krana,2002,Bionicle,Accessories,5,NA,2,4,4,NA,,FALSE,FALSE,FALSE,Other
8570-1,Gali Nuva,2002,Bionicle,Toa Nuva,44,NA,8,4.55555555555556,9,NA,,FALSE,FALSE,FALSE,Other
8571-1,Kopaka Nuva,2002,Bionicle,Toa Nuva,42,NA,8,4.58333333333333,12,NA,,FALSE,FALSE,FALSE,Other
8572-1,Tahu Nuva,2002,Bionicle,Toa Nuva,36,NA,8,4.54545454545455,11,NA,,FALSE,FALSE,FALSE,Other
9650-1,Scenery Resource Set,2002,Education,,679,16,55,0,0,NA,,FALSE,FALSE,TRUE,Educational
10024-1,Red Baron,2002,Creator Expert,Aircraft,664,NA,50,4.66666666666667,3,12,,FALSE,FALSE,FALSE,Other
10039-1,Black Falcon's Fortress,2002,Castle,Black Falcons,426,6,40,4.5,4,NA,,FALSE,FALSE,FALSE,Other
10040-1,Black Seas Barracuda,2002,Pirates,,906,8,90,4.75,8,NA,,FALSE,FALSE,FALSE,Other
10044-1,Windows and Doors,2002,Bulk Bricks,,44,NA,7.99,4,2,NA,,FALSE,FALSE,FALSE,Other
10046-1,Brown Tiles,2002,Bulk Bricks,,100,NA,7,0,0,NA,,FALSE,FALSE,FALSE,Other
10048-1,Small Wheels and Axles,2002,Bulk Bricks,,61,NA,8,0,0,NA,,FALSE,FALSE,FALSE,Other
10049-1,Large Wheels and Axles,2002,Bulk Bricks,,31,NA,6,0,0,NA,,FALSE,FALSE,FALSE,Other
10066-1,Castle Accessories,2002,Bulk Bricks,Castle,37,1,5,4.8,5,NA,,FALSE,FALSE,FALSE,Other
10067-1,Mini-Fig Headgear,2002,Bulk Bricks,,53,NA,5,4.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
10070-1,Reindeer,2002,Seasonal,Christmas,26,NA,2.5,5,2,NA,,FALSE,FALSE,FALSE,Other
10075-1,Spider-Man Action Pack,2002,Studios,Spider-Man,25,NA,7,0,0,NA,,FALSE,FALSE,FALSE,Other
65062-1,Racers Turbo Pack,2002,Racers,Product Collection,86,NA,10,5,1,NA,,FALSE,FALSE,FALSE,Other
3284-1,Bob's Busy Day,2003,Explore,Bob the Builder,9,1,5,0,0,NA,,FALSE,FALSE,FALSE,Other
3285-1,Wendy in the Office,2003,Explore,Bob the Builder,9,1,5,0,0,NA,,FALSE,FALSE,FALSE,Other
3427-1,NBA Slam Dunk,2003,Sports,Basketball,53,1,8,2.75,4,NA,,FALSE,FALSE,FALSE,Other
3428-1,One vs One Action,2003,Sports,Basketball,39,2,10,3.25,4,NA,,FALSE,FALSE,FALSE,Other
3429-1,Ultimate Defense,2003,Sports,Basketball,82,2,15,3,1,NA,,FALSE,FALSE,FALSE,Other
3432-1,NBA Challenge,2003,Sports,Basketball,451,10,50,5,3,NA,,FALSE,FALSE,FALSE,Other
3440-1,NBA Jam Session Co-Pack,2003,Sports,Basketball,70,2,20,4,1,NA,,FALSE,FALSE,FALSE,Other
3512-1,Funny Giraffe,2003,Explore,Imagination,21,NA,10,0,0,NA,,FALSE,FALSE,FALSE,Other
3514-1,Rhino and Lion,2003,Explore,Imagination,30,NA,15,0,0,NA,,FALSE,FALSE,FALSE,Other
3515-1,African Adventures,2003,Explore,Imagination,52,NA,20,0,0,NA,,FALSE,FALSE,FALSE,Other
3535-1,Skateboard Street Park,2003,Sports,Gravity Games,69,1,10,2.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
3536-1,Snowboard Big Air Comp,2003,Sports,Gravity Games,82,1,15,3.5,4,NA,,FALSE,FALSE,FALSE,Other
3537-1,Skateboard Vert Park Challenge,2003,Sports,Gravity Games,88,2,20,2,1,NA,,FALSE,FALSE,FALSE,Other
3538-1,Snowboard Boarder Cross Race,2003,Sports,Gravity Games,195,2,30,4.33333333333333,6,NA,,FALSE,FALSE,FALSE,Other
3540-1,Puck Passer,2003,Sports,Hockey,44,NA,8,3,3,NA,,FALSE,FALSE,FALSE,Other
3541-1,Slap Shot,2003,Sports,Hockey,45,NA,8,3.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
3542-1,Flip Shot,2003,Sports,Hockey,46,NA,8,3.5,4,NA,,FALSE,FALSE,FALSE,Other
3543-1,Slammer Goalie,2003,Sports,Hockey,45,NA,8,3.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
3548-1,Slam Dunk Trainer,2003,Sports,Basketball,19,1,4,4,3,NA,,FALSE,FALSE,FALSE,Other
3549-1,Practice Shooting,2003,Sports,Basketball,17,1,4,3,1,NA,,FALSE,FALSE,FALSE,Other
3550-1,Jump and Shoot,2003,Sports,Basketball,17,1,4,3.2,5,NA,,FALSE,FALSE,FALSE,Other
3584-1,Rapid Return,2003,Sports,Basketball,47,1,8,4,3,NA,,FALSE,FALSE,FALSE,Other
3585-1,Snowboard Super Pipe,2003,Sports,Gravity Games,227,2,50,3.5,4,NA,,FALSE,FALSE,FALSE,Other
4023-1,Fun and Adventure,2003,Creator,,55,1,4,0,0,NA,,FALSE,FALSE,FALSE,Other
4090-1,Motion Madness,2003,Creator,Inventor Set,244,NA,15,4.5,4,NA,,FALSE,FALSE,FALSE,Other
4094-1,Motor Movers,2003,Creator,Inventor Set,255,NA,40,5,1,NA,,FALSE,FALSE,FALSE,Other
4095-1,Record and Play,2003,Creator,Inventor Set,345,NA,50,4.6,5,NA,,FALSE,FALSE,FALSE,Other
4096-1,Micro Wheels,2003,Creator,Designer Set,215,NA,10,5,3,NA,,FALSE,FALSE,FALSE,Other
4097-1,Mini Robots,2003,Creator,Designer Set,229,NA,10,4.8,5,NA,,FALSE,FALSE,FALSE,Other
4098-1,High Flyers,2003,Creator,Designer Set,197,NA,10,5,3,NA,,FALSE,FALSE,FALSE,Other
4099-1,Robobots,2003,Creator,Designer Set,325,NA,20,4.33333333333333,6,NA,,FALSE,FALSE,FALSE,Other
4100-1,Maximum Wheels,2003,Creator,Designer Set,299,NA,20,4.8,10,NA,,FALSE,FALSE,FALSE,Other
4101-1,Wild Collection,2003,Creator,Designer Set,492,NA,30,5,5,NA,,FALSE,FALSE,FALSE,Other
4401-1,Little Creations,2003,Creator,Designer Set,110,NA,7,4,3,NA,,FALSE,FALSE,FALSE,Other
4402-1,Sea Riders,2003,Creator,Designer Set,547,NA,40,4,2,NA,,FALSE,FALSE,FALSE,Other
4403-1,Air Blazers,2003,Creator,Designer Set,702,NA,50,5,5,NA,,FALSE,FALSE,FALSE,Other
4404-1,Land Busters,2003,Creator,Designer Set,770,NA,60,4.36363636363636,11,NA,,FALSE,FALSE,FALSE,Other
4475-1,Jabba's Message,2003,Star Wars,Episode VI,46,3,7,4.11764705882353,34,NA,,TRUE,FALSE,FALSE,Outside brand
4476-1,Jabba's Prize,2003,Star Wars,Episode VI,40,3,7,4.09090909090909,33,NA,,TRUE,FALSE,FALSE,Outside brand
4479-1,TIE Bomber,2003,Star Wars,Episode V,230,1,30,4.33333333333333,24,NA,,TRUE,FALSE,FALSE,Outside brand
